id,image_path,label_path,gt_vendor,gt_date,gt_total,gt_date_raw,gt_total_raw,gt_total_numeric
X51006557210,data/sroie/raw/SROIE2019/train/img/X51006557210.jpg,data/sroie/raw/SROIE2019/train/entities/X51006557210.txt,GARDENIA BAKERIES (KL) SDN BHD,2017-10-05,51.42,05/10/2017,51.42,51.42
X51006557213,data/sroie/raw/SROIE2019/train/img/X51006557213.jpg,data/sroie/raw/SROIE2019/train/entities/X51006557213.txt,GARDENIA BAKERIES (KL) SDN BHD,2017-10-01,31.32,01/10/2017,31.32,31.32
X51006557508,data/sroie/raw/SROIE2019/train/img/X51006557508.jpg,data/sroie/raw/SROIE2019/train/entities/X51006557508.txt,GARDENIA BAKERIES (KL) SDN BHD,2017-10-26,54.19,26/10/2017,54.19,54.19
X51006619341,data/sroie/raw/SROIE2019/train/img/X51006619341.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619341.txt,MR. D.I.Y. (M) SDN BHD,2016-04-06,8.60,06-04-16,RM 8.60,8.6
X51006619342,data/sroie/raw/SROIE2019/train/img/X51006619342.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619342.txt,MR. D.I.Y. (KUCHAI) SDN BHD,2016-04-17,3.30,17-04-16,RM 3.30,3.3
X51006619343,data/sroie/raw/SROIE2019/train/img/X51006619343.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619343.txt,MR. D.I.Y. (KUCHAI) SDN BHD,2016-04-17,22.90,17-04-16,RM 22.90,22.9
X51006619496,data/sroie/raw/SROIE2019/train/img/X51006619496.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619496.txt,99 SPEED MART S/B,2016-12-14,61.65,14-12-16,61.65,61.65
X51006619545,data/sroie/raw/SROIE2019/train/img/X51006619545.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619545.txt,COSWAY (M) SDN BHD,2016-12-06,111.90,(06/12/2016),RM111.90,111.9
X51006619550,data/sroie/raw/SROIE2019/train/img/X51006619550.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619550.txt,HAI-O RAYA BHD,2016-12-15,47.70,15/12/2016,47.70,47.7
X51006619561,data/sroie/raw/SROIE2019/train/img/X51006619561.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619561.txt,GREEN LANE PHARMACY SDN BHD,,180.10,12/13/2016,180.10,180.1
X51006619563,data/sroie/raw/SROIE2019/train/img/X51006619563.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619563.txt,99 SPEED MART S/B,2016-11-21,31.80,21-11-16,31.80,31.8
X51006619566,data/sroie/raw/SROIE2019/train/img/X51006619566.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619566.txt,99 SPEED MART S/B,2016-12-05,15.90,05-12-16,15.90,15.9
X51006619694,data/sroie/raw/SROIE2019/train/img/X51006619694.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619694.txt,GUARDIAN HEALTH AND BEAUTY SDN BHD,2016-02-11,2.56,11/02/16,2.56,2.56
X51006619696,data/sroie/raw/SROIE2019/train/img/X51006619696.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619696.txt,99 SPEED MART S/B,2016-02-03,82.80,03-02-16,82.80,82.8
X51006619697,data/sroie/raw/SROIE2019/train/img/X51006619697.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619697.txt,CHEF LEE SDN BHD,2016-02-13,96.20,13-02-2016,RM96.20,96.2
X51006619698,data/sroie/raw/SROIE2019/train/img/X51006619698.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619698.txt,MR. D.I.Y. (M) SDN BHD,2016-01-25,21.00,25-01-16,RM 21.00,21.0
X51006619709,data/sroie/raw/SROIE2019/train/img/X51006619709.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619709.txt,MR. D.I.Y. (KUCHAI) SDN BHD,2016-01-24,57.40,24-01-16,RM 57.40,57.4
X51006619758,data/sroie/raw/SROIE2019/train/img/X51006619758.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619758.txt,99 SPEED MART S/B,2016-01-24,13.60,24-01-16,13.60,13.6
X51006619765,data/sroie/raw/SROIE2019/train/img/X51006619765.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619765.txt,MR. D.I.Y. (M) SDN BHD,2016-01-08,64.70,08-01-16,RM 64.70,64.7
X51006619772,data/sroie/raw/SROIE2019/train/img/X51006619772.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619772.txt,GOLDEN ARCHES RESTAURANTS SDN BHD,2016-07-24,28.20,24/07/2016,28.20,28.2
X51006619777,data/sroie/raw/SROIE2019/train/img/X51006619777.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619777.txt,99 SPEED MART S/B,2016-06-30,27.30,30-06-16,27.30,27.3
X51006619780,data/sroie/raw/SROIE2019/train/img/X51006619780.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619780.txt,YAM FRESH,2016-07-31,8.35,2016-07-31,RM8.35,8.35
X51006619783,data/sroie/raw/SROIE2019/train/img/X51006619783.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619783.txt,FOUR QUARTERS SDN BHD,2016-07-06,43.90,06/07/16,43.90,43.9
X51006619785,data/sroie/raw/SROIE2019/train/img/X51006619785.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619785.txt,ECOSWAY.COM SDN BHD,2016-07-29,78.30,29/07/2016,RM78.30,78.3
X51006619854,data/sroie/raw/SROIE2019/train/img/X51006619854.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619854.txt,99 SPEED MART S/B,2016-06-04,2.10,04-06-16,2.10,2.1
X51006619862,data/sroie/raw/SROIE2019/train/img/X51006619862.jpg,data/sroie/raw/SROIE2019/train/entities/X51006619862.txt,MR. D.I.Y. (KUCHAI) SDN BHD,2016-06-07,13.30,07-06-16,RM 13.30,13.3
X51006620161,data/sroie/raw/SROIE2019/train/img/X51006620161.jpg,data/sroie/raw/SROIE2019/train/entities/X51006620161.txt,SIN THYE & COMPANY,2016-02-28,110.00,28/02/2016,110.00,110.0
X51006620176,data/sroie/raw/SROIE2019/train/img/X51006620176.jpg,data/sroie/raw/SROIE2019/train/entities/X51006620176.txt,MR. D.I.Y. (KUCHAI) SDN BHD,2016-04-22,12.50,22-04-16,RM 12.50,12.5
X51006620181,data/sroie/raw/SROIE2019/train/img/X51006620181.jpg,data/sroie/raw/SROIE2019/train/entities/X51006620181.txt,NADEJE PLATINUM SDN BHD,2016-05-01,51.30,2016/05/01,RM51.30,51.3
X51006620186,data/sroie/raw/SROIE2019/train/img/X51006620186.jpg,data/sroie/raw/SROIE2019/train/entities/X51006620186.txt,MR. D.I.Y. (M) SDN BHD,2016-04-22,68.10,22-04-16,RM 68.10,68.1
X51006620187,data/sroie/raw/SROIE2019/train/img/X51006620187.jpg,data/sroie/raw/SROIE2019/train/entities/X51006620187.txt,ANEKA INTERTRADE MARKETING SDN BHD,2016-05-19,6.85,19/05/16,6.85,6.85
X51006620189,data/sroie/raw/SROIE2019/train/img/X51006620189.jpg,data/sroie/raw/SROIE2019/train/entities/X51006620189.txt,99 SPEED MART S/B,2016-05-11,177.20,11-05-16,177.20,177.2
X51006620190,data/sroie/raw/SROIE2019/train/img/X51006620190.jpg,data/sroie/raw/SROIE2019/train/entities/X51006620190.txt,MR. D.I.Y. (M) SDN BHD,2016-05-22,21.50,22-05-16,RM 21.50,21.5
X51006620191,data/sroie/raw/SROIE2019/train/img/X51006620191.jpg,data/sroie/raw/SROIE2019/train/entities/X51006620191.txt,BEST DENKI MALAYSIA,2016-05-01,89.00,01/05/16,89.00,89.0
X51006620414,data/sroie/raw/SROIE2019/train/img/X51006620414.jpg,data/sroie/raw/SROIE2019/train/entities/X51006620414.txt,EDEN IMPRESSION SDN BHD,2016-10-20,9.75,20/10/2016,RM9.75,9.75
X51006647932,data/sroie/raw/SROIE2019/train/img/X51006647932.jpg,data/sroie/raw/SROIE2019/train/entities/X51006647932.txt,UROKO JAPANESE CUISINE SDN BHD,2018-05-14,87.10,14/05/2018,87.10,87.1
X51006679216,data/sroie/raw/SROIE2019/train/img/X51006679216.jpg,data/sroie/raw/SROIE2019/train/entities/X51006679216.txt,FTOF NOODLE HOUSE,2018-05-21,31.60,21/05/2018,RM31.60,31.6
X51006679222,data/sroie/raw/SROIE2019/train/img/X51006679222.jpg,data/sroie/raw/SROIE2019/train/entities/X51006679222.txt,EIGHT OUNCE COFFEE CO.,2018-05-24,39.90,24-05-2018,39.90,39.9
X51006713996,data/sroie/raw/SROIE2019/train/img/X51006713996.jpg,data/sroie/raw/SROIE2019/train/entities/X51006713996.txt,SKCA HARDWARE & TIMBER SDN. BHD.,,142.00,01-NOV-2017,142.00,142.0
X51006714065,data/sroie/raw/SROIE2019/train/img/X51006714065.jpg,data/sroie/raw/SROIE2019/train/entities/X51006714065.txt,ANN GIAP TRADING SDN BHD,2017-09-30,66.00,30-09-2017,66.00,66.0
X51006733494,data/sroie/raw/SROIE2019/train/img/X51006733494.jpg,data/sroie/raw/SROIE2019/train/entities/X51006733494.txt,KEDAI UHAT DAN RUNCIT CHONG HWA,,33.90,"OCT 3, 2016",RM33.90,33.9
X51006828217,data/sroie/raw/SROIE2019/train/img/X51006828217.jpg,data/sroie/raw/SROIE2019/train/entities/X51006828217.txt,99 SPEED MART S/B,2017-08-14,14.40,14-08-17,14.40,14.4
X51006856981,data/sroie/raw/SROIE2019/train/img/X51006856981.jpg,data/sroie/raw/SROIE2019/train/entities/X51006856981.txt,GUARDIAN HEALTH AND BEAUTY SDN BHD,2017-07-07,13.78,07/07/17,13.78,13.78
X51006857071,data/sroie/raw/SROIE2019/train/img/X51006857071.jpg,data/sroie/raw/SROIE2019/train/entities/X51006857071.txt,K STATIONERY & OFFICE SUPPLIES,2017-07-15,148.00,15/07/2017,148.00,148.0
X51006857265,data/sroie/raw/SROIE2019/train/img/X51006857265.jpg,data/sroie/raw/SROIE2019/train/entities/X51006857265.txt,MPH BOOKSTORES SDN BHD,2017-12-11,31.45,11/12/2017,31.45,31.45
X51006857660,data/sroie/raw/SROIE2019/train/img/X51006857660.jpg,data/sroie/raw/SROIE2019/train/entities/X51006857660.txt,BECON STATIONER BECON ENTERPRISE SDN BHD,2017-09-13,247.55,13-09-2017,247.55,247.55
X51006867435,data/sroie/raw/SROIE2019/train/img/X51006867435.jpg,data/sroie/raw/SROIE2019/train/entities/X51006867435.txt,GUARDIAN HEALTH AND BEAUTY SDN BHD,2018-05-18,2.28,18/05/18,2.28,2.28
X51006867436,data/sroie/raw/SROIE2019/train/img/X51006867436.jpg,data/sroie/raw/SROIE2019/train/entities/X51006867436.txt,GUARDIAN HEALTH AND BEAUTY SDN BHD,2018-05-24,4.50,24/05/18,4.50,4.5
X51006882603,data/sroie/raw/SROIE2019/train/img/X51006882603.jpg,data/sroie/raw/SROIE2019/train/entities/X51006882603.txt,ECO-SHOP MARKETING SDN BHD,2018-02-26,16.30,26/02/2018,16.30,16.3
X51006912960,data/sroie/raw/SROIE2019/train/img/X51006912960.jpg,data/sroie/raw/SROIE2019/train/entities/X51006912960.txt,DE MAXIMUM THAI EXPRESS SDN BHD,2018-05-17,30.70,17/05/2018,30.70,30.7
X51006912972,data/sroie/raw/SROIE2019/train/img/X51006912972.jpg,data/sroie/raw/SROIE2019/train/entities/X51006912972.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-15,8.20,15 MAY 2018,$8.20,8.2
X51006912974,data/sroie/raw/SROIE2019/train/img/X51006912974.jpg,data/sroie/raw/SROIE2019/train/entities/X51006912974.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-30,8.70,30 MAY 2018,$8.70,8.7
X51006913007,data/sroie/raw/SROIE2019/train/img/X51006913007.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913007.txt,AEON CO. (M) BHD,2018-05-27,99.90,27/05/2018,99.90,99.9
X51006913019,data/sroie/raw/SROIE2019/train/img/X51006913019.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913019.txt,AEON CO. (M) BHD,2018-05-11,476.80,11/05/2018,476.80,476.8
X51006913023,data/sroie/raw/SROIE2019/train/img/X51006913023.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913023.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-16,8.20,16 MAY 2018,$8.20,8.2
X51006913024,data/sroie/raw/SROIE2019/train/img/X51006913024.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913024.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-14,8.90,14 MAY 2018,$8.90,8.9
X51006913028,data/sroie/raw/SROIE2019/train/img/X51006913028.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913028.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-07,8.70,07 MAY 2018,$8.70,8.7
X51006913030,data/sroie/raw/SROIE2019/train/img/X51006913030.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913030.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-10,10.30,10 MAY 2018,$10.30,10.3
X51006913031,data/sroie/raw/SROIE2019/train/img/X51006913031.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913031.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-09,6.60,09 MAY 2018,$6.60,6.6
X51006913051,data/sroie/raw/SROIE2019/train/img/X51006913051.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913051.txt,THE TOAST F&B SDN BHD,2018-05-11,31.00,11/05/2018,31.00,31.0
X51006913054,data/sroie/raw/SROIE2019/train/img/X51006913054.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913054.txt,DE LUXE CIRCLE FRESH MART SDN BHD,2018-05-12,12.00,12/05/18,12.00,12.0
X51006913055,data/sroie/raw/SROIE2019/train/img/X51006913055.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913055.txt,VERBENA CONFECTIONERY SDN BHD,2018-05-12,75.70,12/05/2018,75.70,75.7
X51006913059,data/sroie/raw/SROIE2019/train/img/X51006913059.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913059.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-22,11.40,22 MAY 2018,$11.40,11.4
X51006913068,data/sroie/raw/SROIE2019/train/img/X51006913068.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913068.txt,GERBANG ALAF RESTAURANTS SDN BHD,2018-05-25,11.10,25/05/2018,11.10,11.1
X51006913070,data/sroie/raw/SROIE2019/train/img/X51006913070.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913070.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-24,8.40,24 MAY 2018,$8.40,8.4
X51006913073,data/sroie/raw/SROIE2019/train/img/X51006913073.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913073.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-27,10.70,27 MAY 2018,$10.70,10.7
X51006913074,data/sroie/raw/SROIE2019/train/img/X51006913074.jpg,data/sroie/raw/SROIE2019/train/entities/X51006913074.txt,DOMINO'S PIZZA TAMAN UNIVERSITI,2018-05-08,6.70,08/05/18,6.70,6.7
X51007103578,data/sroie/raw/SROIE2019/train/img/X51007103578.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103578.txt,MR. D.I.Y. (M) SDN BHD,2018-04-06,31.20,06-04-18,RM 31.20,31.2
X51007103599,data/sroie/raw/SROIE2019/train/img/X51007103599.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103599.txt,MR. D.I.Y. (M) SDN BHD,2018-04-11,9.00,11-04-18,RM 9.00,9.0
X51007103639,data/sroie/raw/SROIE2019/train/img/X51007103639.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103639.txt,MR. D.I.Y. (M) SDN BHD,2018-04-19,15.40,19-04-18,RM 15.40,15.4
X51007103641,data/sroie/raw/SROIE2019/train/img/X51007103641.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103641.txt,MR. D.I.Y. (M) SDN BHD,2018-04-19,34.80,19-04-18,RM 34.80,34.8
X51007103643,data/sroie/raw/SROIE2019/train/img/X51007103643.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103643.txt,MR. D.I.Y. (M) SDN BHD,2018-04-19,34.80,19-04-18,RM 34.80,34.8
X51007103675,data/sroie/raw/SROIE2019/train/img/X51007103675.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103675.txt,MR. D.I.Y. (M) SDN BHD,2018-04-25,48.10,25-04-18,48.10,48.1
X51007103681,data/sroie/raw/SROIE2019/train/img/X51007103681.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103681.txt,MR. D.I.Y. (M) SDN BHD,2018-04-26,2.10,26-04-18,2.10,2.1
X51007103688,data/sroie/raw/SROIE2019/train/img/X51007103688.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103688.txt,MR. D.I.Y. (M) SDN BHD,2018-04-27,38.00,27-04-18,38.00,38.0
X51007103691,data/sroie/raw/SROIE2019/train/img/X51007103691.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103691.txt,AEON CO. (M) BHD,2018-04-28,26.10,28/04/2018,26.10,26.1
X51007103692,data/sroie/raw/SROIE2019/train/img/X51007103692.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103692.txt,MR. D.I.Y. (M) SDN BHD,2018-04-28,53.20,28-04-18,53.20,53.2
X51007103702,data/sroie/raw/SROIE2019/train/img/X51007103702.jpg,data/sroie/raw/SROIE2019/train/entities/X51007103702.txt,MR. D.I.Y. (M) SDN BHD,2018-04-30,5.00,30-04-18,5.00,5.0
X51007135037,data/sroie/raw/SROIE2019/train/img/X51007135037.jpg,data/sroie/raw/SROIE2019/train/entities/X51007135037.txt,S&Y STATIONERY,,72.00,05-JAN-2017,72.00,72.0
X51007135247,data/sroie/raw/SROIE2019/train/img/X51007135247.jpg,data/sroie/raw/SROIE2019/train/entities/X51007135247.txt,99 SPEED MART S/B,2017-02-07,37.45,07-02-17,37.45,37.45
X51007225398,data/sroie/raw/SROIE2019/train/img/X51007225398.jpg,data/sroie/raw/SROIE2019/train/entities/X51007225398.txt,ENW HARDWARE CENTRE (M) SDN. BHD.,2018-04-13,27.00,13/04/2018,27.00,27.0
X51007225399,data/sroie/raw/SROIE2019/train/img/X51007225399.jpg,data/sroie/raw/SROIE2019/train/entities/X51007225399.txt,ENW HARDWARE CENTRE (M) SDN. BHD.,2018-04-14,156.00,14/04/2018,156.00,156.0
X51007225417,data/sroie/raw/SROIE2019/train/img/X51007225417.jpg,data/sroie/raw/SROIE2019/train/entities/X51007225417.txt,ENW HARDWARE CENTRE (M) SDN. BHD.,2018-04-09,51.00,09/04/2018,51.00,51.0
X51007225442,data/sroie/raw/SROIE2019/train/img/X51007225442.jpg,data/sroie/raw/SROIE2019/train/entities/X51007225442.txt,MR. D.I.Y. (M) SDN BHD,2018-04-27,23.00,27-04-18,23.00,23.0
X51007228448,data/sroie/raw/SROIE2019/train/img/X51007228448.jpg,data/sroie/raw/SROIE2019/train/entities/X51007228448.txt,KFA SUPPLY,2018-05-27,11.60,27/05/2018,11.60,11.6
X51007231336,data/sroie/raw/SROIE2019/train/img/X51007231336.jpg,data/sroie/raw/SROIE2019/train/entities/X51007231336.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-13,8.70,13 MAY 2018,$8.70,8.7
X51007231338,data/sroie/raw/SROIE2019/train/img/X51007231338.jpg,data/sroie/raw/SROIE2019/train/entities/X51007231338.txt,DIMILIKI OLEH T PLUS F&B SDN. BHD.,2018-05-11,9.45,11/05/2018,9.45,9.45
X51007231344,data/sroie/raw/SROIE2019/train/img/X51007231344.jpg,data/sroie/raw/SROIE2019/train/entities/X51007231344.txt,UNIHAKKA INTERNATIONAL SDN BHD,2018-05-05,11.20,05 MAY 2018,$11.20,11.2
X51007231361,data/sroie/raw/SROIE2019/train/img/X51007231361.jpg,data/sroie/raw/SROIE2019/train/entities/X51007231361.txt,DIMILIKI OLEH : DOVE HOLDINGS SDN BHD,2018-05-26,164.80,26/05/2018,164.80,164.8
X51007231365,data/sroie/raw/SROIE2019/train/img/X51007231365.jpg,data/sroie/raw/SROIE2019/train/entities/X51007231365.txt,OLD TOWN KOPITIAM SDN BHD,2018-05-05,28.50,05 MAY 18,28.50,28.5
X51007231370,data/sroie/raw/SROIE2019/train/img/X51007231370.jpg,data/sroie/raw/SROIE2019/train/entities/X51007231370.txt,THE MARCO POLO KITCH BUKIT INDAH,2018-05-06,15.15,06/05/2018,15.15,15.15
X51007231374,data/sroie/raw/SROIE2019/train/img/X51007231374.jpg,data/sroie/raw/SROIE2019/train/entities/X51007231374.txt,WARAKUYA PERMAS CITY SDN BHD,2018-05-07,24.40,07/05/2018,24.40,24.4
X51007262315,data/sroie/raw/SROIE2019/train/img/X51007262315.jpg,data/sroie/raw/SROIE2019/train/entities/X51007262315.txt,GERBANG ALAF RESTAURANTS SDN BHD,2018-05-21,70.30,21/05/2018,70.30,70.3
X51007262328,data/sroie/raw/SROIE2019/train/img/X51007262328.jpg,data/sroie/raw/SROIE2019/train/entities/X51007262328.txt,FARMASI LIGAMAS,2018-05-20,25.00,20/05/2018,25.00,25.0
X51007262330,data/sroie/raw/SROIE2019/train/img/X51007262330.jpg,data/sroie/raw/SROIE2019/train/entities/X51007262330.txt,SWC ENTERPRISE SDN BHD,2018-03-23,41.20,23/03/2018,41.20,41.2
X51007339094,data/sroie/raw/SROIE2019/train/img/X51007339094.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339094.txt,SANYU STATIONERY SHOP,2017-05-22,35.00,22/05/2017,35.00,35.0
X51007339095,data/sroie/raw/SROIE2019/train/img/X51007339095.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339095.txt,SANYU STATIONERY SHOP,2017-09-05,14.90,05/09/2017,14.90,14.9
X51007339097,data/sroie/raw/SROIE2019/train/img/X51007339097.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339097.txt,SANYU STATIONERY SHOP,2017-04-10,8.70,10/04/2017,8.70,8.7
X51007339098,data/sroie/raw/SROIE2019/train/img/X51007339098.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339098.txt,SANYU STATIONERY SHOP,2017-04-18,8.70,18/04/2017,8.70,8.7
X51007339100,data/sroie/raw/SROIE2019/train/img/X51007339100.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339100.txt,SANYU STATIONERY SHOP,2017-04-18,3.00,18/04/2017,3.00,3.0
X51007339106,data/sroie/raw/SROIE2019/train/img/X51007339106.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339106.txt,SANYU STATIONERY SHOP,2017-05-07,43.70,07/05/2017,43.7,43.7
X51007339107,data/sroie/raw/SROIE2019/train/img/X51007339107.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339107.txt,SANYU STATIONERY SHOP,2017-04-04,14.90,04/04/2017,14.90,14.9
X51007339110,data/sroie/raw/SROIE2019/train/img/X51007339110.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339110.txt,SANYU STATIONERY SHOP,2017-07-05,2.00,05/07/2017,2.00,2.0
X51007339111,data/sroie/raw/SROIE2019/train/img/X51007339111.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339111.txt,SANYU STATIONERY SHOP,2017-08-12,3.00,12/08/2017,3.00,3.0
X51007339112,data/sroie/raw/SROIE2019/train/img/X51007339112.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339112.txt,SANYU STATIONERY SHOP,2017-05-24,5.80,24/05/2017,5.80,5.8
X51007339113,data/sroie/raw/SROIE2019/train/img/X51007339113.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339113.txt,SANYU STATIONERY SHOP,2017-07-24,5.80,24/07/2017,5.80,5.8
X51007339114,data/sroie/raw/SROIE2019/train/img/X51007339114.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339114.txt,SANYU STATIONERY SHOP,2017-12-14,36.00,14/12/2017,36.00,36.0
X51007339115,data/sroie/raw/SROIE2019/train/img/X51007339115.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339115.txt,SANYU STATIONERY SHOP,2017-10-31,3.90,31/10/2017,3.90,3.9
X51007339117,data/sroie/raw/SROIE2019/train/img/X51007339117.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339117.txt,SANYU STATIONERY SHOP,2017-11-01,33.50,01/11/2017,33.50,33.5
X51007339118,data/sroie/raw/SROIE2019/train/img/X51007339118.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339118.txt,SANYU STATIONERY SHOP,2017-11-07,2.00,07/11/2017,2.00,2.0
X51007339120,data/sroie/raw/SROIE2019/train/img/X51007339120.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339120.txt,SANYU STATIONERY SHOP,2017-11-18,9.30,18/11/2017,9.30,9.3
X51007339126,data/sroie/raw/SROIE2019/train/img/X51007339126.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339126.txt,SANYU STATIONERY SHOP,2017-09-20,12.00,20/09/2017,12.00,12.0
X51007339130,data/sroie/raw/SROIE2019/train/img/X51007339130.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339130.txt,SANYU STATIONERY SHOP,2017-10-20,8.70,20/10/2017,8.70,8.7
X51007339131,data/sroie/raw/SROIE2019/train/img/X51007339131.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339131.txt,SANYU STATIONERY SHOP,2017-09-18,12.40,18/09/2017,12.40,12.4
X51007339132,data/sroie/raw/SROIE2019/train/img/X51007339132.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339132.txt,SANYU STATIONERY SHOP,2017-09-06,8.70,06/09/2017,8.70,8.7
X51007339133,data/sroie/raw/SROIE2019/train/img/X51007339133.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339133.txt,SANYU STATIONERY SHOP,2017-10-27,8.70,27/10/2017,8.70,8.7
X51007339135,data/sroie/raw/SROIE2019/train/img/X51007339135.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339135.txt,SANYU STATIONERY SHOP,2017-11-06,8.70,06/11/2017,8.70,8.7
X51007339136,data/sroie/raw/SROIE2019/train/img/X51007339136.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339136.txt,SANYU STATIONERY SHOP,2017-12-28,46.90,28/12/2017,46.90,46.9
X51007339139,data/sroie/raw/SROIE2019/train/img/X51007339139.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339139.txt,SANYU STATIONERY SHOP,2017-03-21,10.00,21/03/2017,10.00,10.0
X51007339146,data/sroie/raw/SROIE2019/train/img/X51007339146.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339146.txt,SANYU STATIONERY SHOP,2017-03-28,16.50,28/03/2017,16.50,16.5
X51007339150,data/sroie/raw/SROIE2019/train/img/X51007339150.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339150.txt,SANYU STATIONERY SHOP,2017-07-18,35.00,18/07/2017,35.00,35.0
X51007339151,data/sroie/raw/SROIE2019/train/img/X51007339151.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339151.txt,SANYU STATIONERY SHOP,2017-07-15,8.70,15/07/2017,8.70,8.7
X51007339152,data/sroie/raw/SROIE2019/train/img/X51007339152.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339152.txt,SANYU STATIONERY SHOP,2017-07-06,4.50,06/07/2017,4.50,4.5
X51007339156,data/sroie/raw/SROIE2019/train/img/X51007339156.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339156.txt,SANYU STATIONERY SHOP,2017-07-08,8.70,08/07/2017,8.70,8.7
X51007339157,data/sroie/raw/SROIE2019/train/img/X51007339157.jpg,data/sroie/raw/SROIE2019/train/entities/X51007339157.txt,SANYU STATIONERY SHOP,2017-07-19,5.00,19/07/2017,5.00,5.0
